2.5 , 13.1579 , 0.315322 , 0.371924 , 5.60058e-17 , -0.873066 , 0.237756 , 0.237756
2.55 , 13.4211 , 0.291502 , 0.374897 , 5.76856e-17 , -0.880045 , 0.225521 , 0.225521
2.6 , 13.6842 , 0.267499 , 0.377636 , 6.07265e-17 , -0.886474 , 0.214165 , 0.214165
2.65 , 13.9474 , 0.243329 , 0.380139 , 6.12852e-17 , -0.892348 , 0.203714 , 0.203714
2.7 , 14.2105 , 0.219007 , 0.382404 , 5.97412e-17 , -0.897665 , 0.194197 , 0.194197
2.75 , 14.4737 , 0.194548 , 0.38443 , 5.93617e-17 , -0.902422 , 0.185635 , 0.185635
2.8 , 14.7368 , 0.169967 , 0.386216 , 5.77072e-17 , -0.906614 , 0.178052 , 0.178052
2.85 , 15 , 0.14528 , 0.38776 , 5.49317e-17 , -0.910239 , 0.171464 , 0.171464
2.9 , 15.2632 , 0.120503 , 0.389062 , 5.26932e-17 , -0.913296 , 0.165891 , 0.165891
2.95 , 15.5263 , 0.0956499 , 0.390121 , 5.08775e-17 , -0.915782 , 0.161344 , 0.161344
3 , 15.7895 , 0.0707372 , 0.390937 , 4.57543e-17 , -0.917695 , 0.157835 , 0.157835
3.05 , 16.0526 , 0.0457803 , 0.391507 , 4.25775e-17 , -0.919035 , 0.155374 , 0.155374
3.1 , 16.3158 , 0.0207948 , 0.391834 , 3.92433e-17 , -0.919801 , 0.153966 , 0.153966
3.15 , 16.5789 , -0.00420366 , 0.391915 , 3.57745e-17 , -0.919992 , 0.153615 , 0.153615
3.2 , 16.8421 , -0.0291995 , 0.391751 , 3.23057e-17 , -0.919608 , 0.154322 , 0.154322
3.25 , 17.1053 , -0.0541771 , 0.391343 , 2.74491e-17 , -0.918649 , 0.156084 , 0.156084
3.3 , 17.3684 , -0.0791209 , 0.39069 , 2.40019e-17 , -0.917116 , 0.158899 , 0.158899
3.35 , 17.6316 , -0.104015 , 0.389792 , 2.08251e-17 , -0.91501 , 0.162757 , 0.162757
3.4 , 17.8947 , -0.128844 , 0.388652 , 1.73563e-17 , -0.912332 , 0.167651 , 0.167651
3.45 , 18.1579 , -0.153593 , 0.387268 , 1.66618e-17 , -0.909083 , 0.173567 , 0.173567
3.5 , 18.4211 , -0.178246 , 0.385642 , 1.38379e-17 , -0.905267 , 0.180492 , 0.180492
3.55 , 18.6842 , -0.202787 , 0.383775 , 1.07957e-17 , -0.900885 , 0.188406 , 0.188406
3.6 , 18.9474 , -0.227202 , 0.381669 , 8.02016e-18 , -0.89594 , 0.197292 , 0.197292
3.65 , 19.2105 , -0.251475 , 0.379324 , 6.34034e-18 , -0.890435 , 0.207126 , 0.207126
3.7 , 19.4737 , -0.27559 , 0.376741 , 4.55135e-18 , -0.884373 , 0.217884 , 0.217884
3.75 , 19.7368 , -0.299534 , 0.373924 , 1.7758e-18 , -0.877759 , 0.229539 , 0.229539
3.8 , 20 , -0.32329 , 0.370872 , -2.25298e-18 , -0.870596 , 0.242062 , 0.242062
3.85 , 20.2632 , -0.346844 , 0.367589 , -7.96029e-18 , -0.862889 , 0.255422 , 0.255422
3.9 , 20.5263 , -0.370181 , 0.364076 , -1.26607e-17 , -0.854643 , 0.269585 , 0.269585
3.95 , 20.7895 , -0.393287 , 0.360336 , -1.76264e-17 , -0.845863 , 0.284516 , 0.284516
4 , 21.0526 , -0.416147 , 0.35637 , -2.12527e-17 , -0.836554 , 0.300178 , 0.300178
4.05 , 21.3158 , -0.438747 , 0.352182 , -2.26405e-17 , -0.826722 , 0.316531 , 0.316531
4.1 , 21.5789 , -0.461073 , 0.347774 , -2.43203e-17 , -0.816373 , 0.333535 , 0.333535
4.15 , 21.8421 , -0.48311 , 0.343148 , -2.64013e-17 , -0.805515 , 0.351146 , 0.351146
4.2 , 22.1053 , -0.504846 , 0.338308 , -2.68292e-17 , -0.794153 , 0.369322 , 0.369322
4.25 , 22.3684 , -0.526266 , 0.333256 , -2.79237e-17 , -0.782294 , 0.388016 , 0.388016
4.3 , 22.6316 , -0.547358 , 0.327996 , -2.87744e-17 , -0.769947 , 0.407182 , 0.407182
4.35 , 22.8947 , -0.568107 , 0.322531 , -2.83732e-17 , -0.757118 , 0.426772 , 0.426772
4.4 , 23.1579 , -0.588501 , 0.316865 , -2.59989e-17 , -0.743817 , 0.446737 , 0.446737
4.45 , 23.4211 , -0.608528 , 0.311 , -2.30658e-17 , -0.73005 , 0.467027 , 0.467027
4.5 , 23.6842 , -0.628174 , 0.304941 , -2.02686e-17 , -0.715827 , 0.487591 , 0.487591
4.55 , 23.9474 , -0.647427 , 0.298692 , -1.81863e-17 , -0.701157 , 0.508379 , 0.508379
4.6 , 24.2105 , -0.666276 , 0.292256 , -1.62615e-17 , -0.686049 , 0.529337 , 0.529337
4.65 , 24.4737 , -0.684709 , 0.285637 , -1.2526e-17 , -0.670512 , 0.550414 , 0.550414
4.7 , 24.7368 , -0.702713 , 0.278839 , -7.9615e-18 , -0.654555 , 0.571557 , 0.571557
4.75 , 25 , -0.720278 , 0.271868 , -5.34342e-18 , -0.63819 , 0.592713 , 0.592713
4.8 , 25.2632 , -0.737394 , 0.264726 , -2.13998e-18 , -0.621426 , 0.61383 , 0.61383
4.85 , 25.5263 , -0.754048 , 0.257419 , 1.48819e-18 , -0.604274 , 0.634853 , 0.634853
4.9 , 25.7895 , -0.770231 , 0.249952 , 5.85401e-18 , -0.586744 , 0.655732 , 0.655732
4.95 , 26.0526 , -0.785933 , 0.242328 , 9.79259e-18 , -0.568847 , 0.676413 , 0.676413
5 , 26.3158 , -0.801144 , 0.234552 , 1.3888e-17 , -0.550594 , 0.696846 , 0.696846
5.05 , 26.5789 , -0.815854 , 0.22663 , 1.70102e-17 , -0.531998 , 0.716978 , 0.716978
5.1 , 26.8421 , -0.830054 , 0.218566 , 1.90131e-17 , -0.513069 , 0.73676 , 0.73676
5.15 , 27.1053 , -0.843735 , 0.210366 , 2.11494e-17 , -0.493819 , 0.756142 , 0.756142
5.2 , 27.3684 , -0.856889 , 0.202034 , 2.26159e-17 , -0.474261 , 0.775076 , 0.775076
5.25 , 27.6316 , -0.869507 , 0.193576 , 2.44969e-17 , -0.454407 , 0.793515 , 0.793515
5.3 , 27.8947 , -0.881582 , 0.184997 , 2.6232e-17 , -0.434268 , 0.811411 , 0.811411
5.35 , 28.1579 , -0.893106 , 0.176303 , 2.74864e-17 , -0.413858 , 0.828721 , 0.828721
5.4 , 28.4211 , -0.904072 , 0.167498 , 2.91536e-17 , -0.393189 , 0.845402 , 0.845402
5.45 , 28.6842 , -0.914473 , 0.158589 , 3.06201e-17 , -0.372275 , 0.861411 , 0.861411
5.5 , 28.9474 , -0.924302 , 0.14958 , 3.22999e-17 , -0.351128 , 0.876709 , 0.876709
5.55 , 29.2105 , -0.933554 , 0.140478 , 3.3967e-17 , -0.329762 , 0.891257 , 0.891257
5.6 , 29.4737 , -0.942222 , 0.131288 , 3.48291e-17 , -0.308189 , 0.905019 , 0.905019
5.65 , 29.7368 , -0.950302 , 0.122016 , 3.56963e-17 , -0.286424 , 0.917961 , 0.917961
5.7 , 30 , -0.957787 , 0.112668 , 3.67829e-17 , -0.26448 , 0.93005 , 0.93005
5.75 , 30.2632 , -0.964674 , 0.103249 , 3.80704e-17 , -0.24237 , 0.941257 , 0.941257
5.8 , 30.5263 , -0.970958 , 0.0937662 , 3.87643e-17 , -0.220109 , 0.951552 , 0.951552
5.85 , 30.7895 , -0.976635 , 0.0842245 , 3.92182e-17 , -0.197711 , 0.96091 , 0.96091
5.9 , 31.0526 , -0.981702 , 0.0746301 , 3.94648e-17 , -0.175189 , 0.969309 , 0.969309
5.95 , 31.3158 , -0.986156 , 0.0649891 , 4.02416e-17 , -0.152557 , 0.976726 , 0.976726
6 , 31.5789 , -0.989992 , 0.0553075 , 4.05417e-17 , -0.12983 , 0.983144 , 0.983144
6.05 , 31.8421 , -0.993211 , 0.0455913 , 4.0875e-17 , -0.107022 , 0.988546 , 0.988546
6.1 , 32.1053 , -0.995808 , 0.0358467 , 4.13453e-17 , -0.0841475 , 0.992919 , 0.992919
6.15 , 32.3684 , -0.997784 , 0.0260796 , 4.16739e-17 , -0.06122 , 0.996252 , 0.996252
6.2 , 32.6316 , -0.999135 , 0.0162962 , 4.20179e-17 , -0.0382542 , 0.998537 , 0.998537
6.25 , 32.8947 , -0.999862 , 0.00650267 , 4.22628e-17 , -0.0152645 , 0.999767 , 0.999767
6.3 , 33.1579 , -0.999965 , -0.00329495 , 4.24537e-17 , 0.00773467 , 0.99994 , 0.99994
6.35 , 33.4211 , -0.999442 , -0.0130905 , 4.26038e-17 , 0.030729 , 0.999056 , 0.999056
6.4 , 33.6842 , -0.998295 , -0.0228779 , 4.26731e-17 , 0.0537042 , 0.997116 , 0.997116
6.45 , 33.9474 , -0.996524 , -0.032651 , 4.26114e-17 , 0.0766458 , 0.994125 , 0.994125
6.5 , 34.2105 , -0.99413 , -0.0424037 , 4.26114e-17 , 0.0995395 , 0.990092 , 0.990092
6.55 , 34.4737 , -0.991114 , -0.0521298 , 4.26311e-17 , 0.122371 , 0.985025 , 0.985025
6.6 , 34.7368 , -0.98748 , -0.0618234 , 4.25673e-17 , 0.145126 , 0.978938 , 0.978938
6.65 , 35 , -0.983228 , -0.0714784 , 4.25138e-17 , 0.16779 , 0.971846 , 0.971846
6.7 , 35.2632 , -0.978362 , -0.0810887 , 4.24745e-17 , 0.19035 , 0.963767 , 0.963767
6.75 , 35.5263 , -0.972884 , -0.0906483 , 4.28487e-17 , 0.21279 , 0.95472 , 0.95472
6.8 , 35.7895 , -0.966798 , -0.100151 , 4.28827e-17 , 0.235098 , 0.944729 , 0.944729
6.85 , 36.0526 , -0.960108 , -0.109592 , 4.25694e-17 , 0.257258 , 0.933818 , 0.933818
6.9 , 36.3158 , -0.952818 , -0.118963 , 4.24624e-17 , 0.279258 , 0.922015 , 0.922015
6.95 , 36.5789 , -0.944933 , -0.128261 , 4.26303e-17 , 0.301083 , 0.909349 , 0.909349
7 , 36.8421 , -0.936457 , -0.137478 , 4.25963e-17 , 0.322721 , 0.895851 , 0.895851
7.05 , 37.1053 , -0.927395 , -0.14661 , 4.18479e-17 , 0.344156 , 0.881557 , 0.881557
7.1 , 37.3684 , -0.917755 , -0.15565 , 4.16473e-17 , 0.365376 , 0.8665 , 0.8665
7.15 , 37.6316 , -0.90754 , -0.164592 , 4.17018e-17 , 0.386368 , 0.85072 , 0.85072
7.2 , 37.8947 , -0.896758 , -0.173432 , 4.15692e-17 , 0.407119 , 0.834254 , 0.834254
7.25 , 38.1579 , -0.885416 , -0.182163 , 4.13685e-17 , 0.427615 , 0.817146 , 0.817146
7.3 , 38.4211 , -0.873521 , -0.190781 , 4.20624e-17 , 0.447844 , 0.799436 , 0.799436
7.35 , 38.6842 , -0.86108 , -0.199279 , 4.2903e-17 , 0.467793 , 0.78117 , 0.78117
7.4 , 38.9474 , -0.8481 , -0.207653 , 4.31957e-17 , 0.487449 , 0.762393 , 0.762393
7.45 , 39.2105 , -0.83459 , -0.215896 , 4.41689e-17 , 0.506801 , 0.743153 , 0.743153
7.5 , 39.4737 , -0.820559 , -0.224005 , 4.57706e-17 , 0.525836 , 0.723496 , 0.723496
