-0.023098 , 0.582638 , -0.309356 , 1.30931
-0.0289232 , 0.582377 , -0.322434 , 1.30615
-0.0347454 , 0.582059 , -0.335479 , 1.30286
-0.0405641 , 0.581683 , -0.348491 , 1.29944
-0.0463788 , 0.581248 , -0.361467 , 1.29589
-0.0521889 , 0.580755 , -0.374408 , 1.29221
-0.0579938 , 0.580204 , -0.387311 , 1.28841
-0.0637928 , 0.579595 , -0.400176 , 1.28447
-0.0695855 , 0.578928 , -0.413 , 1.2804
-0.0753712 , 0.578203 , -0.425783 , 1.27621
-0.0811493 , 0.577421 , -0.438524 , 1.27189
-0.0869194 , 0.57658 , -0.451221 , 1.26744
-0.0926808 , 0.575682 , -0.463872 , 1.26286
-0.0984328 , 0.574727 , -0.476477 , 1.25816
-0.104175 , 0.573714 , -0.489035 , 1.25333
-0.109907 , 0.572643 , -0.501544 , 1.24838
-0.115628 , 0.571516 , -0.514002 , 1.2433
-0.121337 , 0.570331 , -0.526409 , 1.2381
-0.127034 , 0.569089 , -0.538764 , 1.23277
-0.132719 , 0.56779 , -0.551064 , 1.22733
-0.13839 , 0.566435 , -0.56331 , 1.22175
-0.144047 , 0.565022 , -0.575499 , 1.21606
-0.14969 , 0.563554 , -0.587631 , 1.21024
-0.155318 , 0.562029 , -0.599704 , 1.20431
-0.16093 , 0.560447 , -0.611716 , 1.19825
-0.166527 , 0.55881 , -0.623668 , 1.19207
-0.172106 , 0.557117 , -0.635557 , 1.18578
-0.177669 , 0.555368 , -0.647383 , 1.17936
-0.183214 , 0.553564 , -0.659144 , 1.17283
-0.18874 , 0.551704 , -0.670839 , 1.16618
-0.194248 , 0.549789 , -0.682468 , 1.15941
-0.199736 , 0.547819 , -0.694027 , 1.15253
-0.205204 , 0.545794 , -0.705518 , 1.14553
-0.210651 , 0.543715 , -0.716938 , 1.13842
-0.216078 , 0.541581 , -0.728286 , 1.13119
-0.221483 , 0.539394 , -0.739561 , 1.12385
-0.226866 , 0.537152 , -0.750762 , 1.1164
-0.232226 , 0.534856 , -0.761889 , 1.10884
-0.237563 , 0.532507 , -0.772939 , 1.10117
-0.242876 , 0.530105 , -0.783912 , 1.09338
-0.248164 , 0.52765 , -0.794806 , 1.08549
-0.253428 , 0.525142 , -0.805621 , 1.07749
-0.258667 , 0.522581 , -0.816356 , 1.06938
-0.26388 , 0.519969 , -0.827008 , 1.06116
-0.269066 , 0.517304 , -0.837578 , 1.05284
-0.274226 , 0.514587 , -0.848065 , 1.04441
-0.279358 , 0.511819 , -0.858466 , 1.03587
-0.284462 , 0.509 , -0.868782 , 1.02724
-0.289538 , 0.50613 , -0.879011 , 1.0185
-0.294584 , 0.50321 , -0.889151 , 1.00966
-0.299602 , 0.500239 , -0.899203 , 1.00072
-0.304589 , 0.497218 , -0.909165 , 0.991674
-0.309546 , 0.494147 , -0.919037 , 0.982533
-0.314472 , 0.491027 , -0.928816 , 0.973294
-0.319366 , 0.487858 , -0.938502 , 0.963957
-0.324229 , 0.48464 , -0.948095 , 0.954524
-0.329059 , 0.481373 , -0.957592 , 0.944996
-0.333856 , 0.478059 , -0.966994 , 0.935373
-0.33862 , 0.474696 , -0.976299 , 0.925656
-0.34335 , 0.471286 , -0.985507 , 0.915847
-0.348046 , 0.467829 , -0.994616 , 0.905946
-0.352706 , 0.464326 , -1.00363 , 0.895955
-0.357332 , 0.460775 , -1.01253 , 0.885874
-0.361922 , 0.457179 , -1.02134 , 0.875705
-0.366475 , 0.453537 , -1.03005 , 0.865448
-0.370992 , 0.44985 , -1.03865 , 0.855104
-0.375472 , 0.446117 , -1.04715 , 0.844675
-0.379914 , 0.44234 , -1.05554 , 0.834161
-0.384319 , 0.438519 , -1.06383 , 0.823564
-0.388685 , 0.434654 , -1.07202 , 0.812885
-0.393012 , 0.430746 , -1.08009 , 0.802125
-0.397299 , 0.426794 , -1.08806 , 0.791284
-0.401547 , 0.4228 , -1.09592 , 0.780364
-0.405755 , 0.418763 , -1.10366 , 0.769366
-0.409923 , 0.414685 , -1.1113 , 0.758291
-0.414049 , 0.410565 , -1.11883 , 0.74714
-0.418134 , 0.406404 , -1.12625 , 0.735915
-0.422177 , 0.402202 , -1.13355 , 0.724616
-0.426178 , 0.397961 , -1.14074 , 0.713244
-0.430136 , 0.393679 , -1.14781 , 0.701801
-0.434051 , 0.389358 , -1.15477 , 0.690288
-0.437923 , 0.384998 , -1.16162 , 0.678706
-0.441751 , 0.3806 , -1.16835 , 0.667056
-0.445535 , 0.376163 , -1.17496 , 0.655339
-0.449274 , 0.371689 , -1.18145 , 0.643557
-0.452968 , 0.367178 , -1.18783 , 0.631711
-0.456618 , 0.36263 , -1.19409 , 0.619801
-0.460221 , 0.358046 , -1.20023 , 0.607829
-0.463778 , 0.353426 , -1.20624 , 0.595797
-0.467289 , 0.34877 , -1.21214 , 0.583705
-0.470754 , 0.34408 , -1.21792 , 0.571555
-0.474171 , 0.339355 , -1.22357 , 0.559347
-0.477541 , 0.334597 , -1.22911 , 0.547083
-0.480863 , 0.329805 , -1.23451 , 0.534765
-0.484137 , 0.32498 , -1.2398 , 0.522394
-0.487362 , 0.320122 , -1.24496 , 0.50997
-0.490539 , 0.315233 , -1.25 , 0.497495
-0.493667 , 0.310311 , -1.25491 , 0.48497
-0.496745 , 0.305359 , -1.2597 , 0.472397
-0.499774 , 0.300377 , -1.26436 , 0.459777
-0.502752 , 0.295364 , -1.26889 , 0.44711
-0.505681 , 0.290322 , -1.2733 , 0.434399
-0.508559 , 0.285251 , -1.27758 , 0.421645
-0.511386 , 0.280151 , -1.28173 , 0.408848
-0.514162 , 0.275023 , -1.28576 , 0.39601
-0.516886 , 0.269868 , -1.28965 , 0.383133
-0.519559 , 0.264686 , -1.29342 , 0.370218
-0.52218 , 0.259477 , -1.29706 , 0.357265
-0.524748 , 0.254242 , -1.30057 , 0.344277
-0.527265 , 0.248982 , -1.30394 , 0.331254
-0.529728 , 0.243697 , -1.30719 , 0.318198
-0.532138 , 0.238388 , -1.31031 , 0.305111
-0.534496 , 0.233054 , -1.31329 , 0.291993
-0.536799 , 0.227698 , -1.31615 , 0.278845
-0.53905 , 0.222319 , -1.31887 , 0.26567
-0.541246 , 0.216917 , -1.32146 , 0.252468
-0.543388 , 0.211494 , -1.32392 , 0.239241
-0.545476 , 0.206049 , -1.32625 , 0.22599
-0.547509 , 0.200585 , -1.32844 , 0.212717
-0.549487 , 0.195099 , -1.3305 , 0.199422
-0.551411 , 0.189595 , -1.33243 , 0.186107
-0.553279 , 0.184071 , -1.33422 , 0.172774
-0.555092 , 0.17853 , -1.33588 , 0.159423
-0.55685 , 0.17297 , -1.33741 , 0.146057
-0.558551 , 0.167393 , -1.3388 , 0.132676
-0.560197 , 0.161799 , -1.34006 , 0.119281
-0.561787 , 0.156189 , -1.34119 , 0.105875
-0.563321 , 0.150563 , -1.34218 , 0.0924578
-0.564799 , 0.144923 , -1.34304 , 0.0790316
-0.56622 , 0.139268 , -1.34376 , 0.0655975
-0.567584 , 0.133599 , -1.34435 , 0.0521568
-0.568891 , 0.127916 , -1.34481 , 0.0387109
-0.570142 , 0.122221 , -1.34513 , 0.0252611
-0.571336 , 0.116513 , -1.34531 , 0.0118088
-0.572472 , 0.110794 , -1.34536 , -0.00164464
-0.573552 , 0.105064 , -1.34528 , -0.0150979
-0.574574 , 0.0993235 , -1.34506 , -0.0285497
-0.575538 , 0.0935729 , -1.34471 , -0.0419987
-0.576445 , 0.087813 , -1.34422 , -0.0554434
-0.577294 , 0.0820442 , -1.3436 , -0.0688826
-0.578086 , 0.0762673 , -1.34284 , -0.0823149
-0.57882 , 0.0704827 , -1.34195 , -0.095739
-0.579496 , 0.0646911 , -1.34093 , -0.109154
-0.580113 , 0.058893 , -1.33977 , -0.122557
-0.580673 , 0.053089 , -1.33848 , -0.135948
-0.581175 , 0.0472797 , -1.33705 , -0.149326
-0.581619 , 0.0414657 , -1.33549 , -0.162689
-0.582005 , 0.0356475 , -1.3338 , -0.176036
-0.582332 , 0.0298258 , -1.33197 , -0.189364
-0.582601 , 0.0240011 , -1.33001 , -0.202674
-0.582812 , 0.018174 , -1.32792 , -0.215964
-0.582964 , 0.012345 , -1.32569 , -0.229232
-0.583059 , 0.00651488 , -1.32333 , -0.242478
-0.583095 , 0.00068406 , -1.32084 , -0.255699
-0.583072 , -0.00514683 , -1.31822 , -0.268894
-0.582992 , -0.0109772 , -1.31546 , -0.282062
-0.582853 , -0.0168065 , -1.31258 , -0.295203
-0.582656 , -0.0226341 , -1.30956 , -0.308313
-0.5824 , -0.0284594 , -1.30641 , -0.321393
-0.582087 , -0.0342819 , -1.30313 , -0.334441
-0.581715 , -0.0401009 , -1.29972 , -0.347456
-0.581285 , -0.045916 , -1.29618 , -0.360435
-0.580796 , -0.0517264 , -1.29251 , -0.373379
-0.58025 , -0.0575317 , -1.28871 , -0.386285
-0.579646 , -0.0633312 , -1.28479 , -0.399153
-0.578983 , -0.0691244 , -1.28073 , -0.41198
-0.578263 , -0.0749107 , -1.27655 , -0.424767
-0.577485 , -0.0806895 , -1.27224 , -0.437511
-0.576649 , -0.0864602 , -1.2678 , -0.450211
-0.575756 , -0.0922223 , -1.26323 , -0.462866
-0.574805 , -0.0979751 , -1.25854 , -0.475475
-0.573797 , -0.103718 , -1.25372 , -0.488037
-0.572731 , -0.109451 , -1.24878 , -0.500549
-0.571608 , -0.115173 , -1.24371 , -0.513012
-0.570427 , -0.120883 , -1.23852 , -0.525423
-0.56919 , -0.126581 , -1.2332 , -0.537782
-0.567896 , -0.132266 , -1.22776 , -0.550087
-0.566545 , -0.137939 , -1.2222 , -0.562337
-0.565137 , -0.143597 , -1.21652 , -0.574531
-0.563673 , -0.149241 , -1.21071 , -0.586667
-0.562152 , -0.15487 , -1.20478 , -0.598744
-0.560575 , -0.160484 , -1.19874 , -0.610762
-0.558943 , -0.166082 , -1.19257 , -0.622719
-0.557254 , -0.171663 , -1.18628 , -0.634613
-0.555509 , -0.177227 , -1.17988 , -0.646444
-0.553709 , -0.182773 , -1.17335 , -0.65821
-0.551854 , -0.188301 , -1.16671 , -0.669911
-0.549943 , -0.19381 , -1.15996 , -0.681544
-0.547978 , -0.199299 , -1.15308 , -0.693109
-0.545958 , -0.204769 , -1.14609 , -0.704605
-0.543883 , -0.210218 , -1.13899 , -0.716031
-0.541753 , -0.215647 , -1.13177 , -0.727385
-0.53957 , -0.221053 , -1.12444 , -0.738666
-0.537332 , -0.226438 , -1.117 , -0.749873
-0.535041 , -0.2318 , -1.10945 , -0.761006
-0.532696 , -0.237138 , -1.10178 , -0.772062
-0.530298 , -0.242453 , -1.09401 , -0.783041
-0.527847 , -0.247744 , -1.08612 , -0.793942
-0.525344 , -0.25301 , -1.07813 , -0.804763
-0.522787 , -0.258251 , -1.07003 , -0.815504
-0.520179 , -0.263466 , -1.06182 , -0.826163
-0.517518 , -0.268654 , -1.0535 , -0.83674
-0.514806 , -0.273816 , -1.04508 , -0.847233
-0.512042 , -0.27895 , -1.03656 , -0.857641
-0.509227 , -0.284057 , -1.02793 , -0.867963
-0.506361 , -0.289135 , -1.0192 , -0.878199
-0.503444 , -0.294184 , -1.01037 , -0.888347
-0.500477 , -0.299203 , -1.00143 , -0.898406
-0.49746 , -0.304193 , -0.992398 , -0.908375
-0.494393 , -0.309152 , -0.983265 , -0.918254
-0.491277 , -0.314081 , -0.974033 , -0.92804
-0.488112 , -0.318978 , -0.964704 , -0.937734
-0.484898 , -0.323843 , -0.955279 , -0.947334
-0.481635 , -0.328676 , -0.945758 , -0.956839
-0.478324 , -0.333475 , -0.936143 , -0.966249
-0.474966 , -0.338242 , -0.926433 , -0.975562
-0.47156 , -0.342974 , -0.916632 , -0.984777
-0.468106 , -0.347673 , -0.906738 , -0.993894
-0.464606 , -0.352336 , -0.896754 , -1.00291
-0.46106 , -0.356965 , -0.88668 , -1.01183
-0.457467 , -0.361558 , -0.876518 , -1.02065
-0.453829 , -0.366114 , -0.866268 , -1.02936
-0.450145 , -0.370634 , -0.855931 , -1.03797
-0.446416 , -0.375117 , -0.845509 , -1.04648
-0.442643 , -0.379562 , -0.835002 , -1.05488
-0.438825 , -0.383969 , -0.824411 , -1.06318
-0.434963 , -0.388338 , -0.813739 , -1.07137
-0.431058 , -0.392669 , -0.802984 , -1.07945
-0.42711 , -0.396959 , -0.79215 , -1.08743
-0.423119 , -0.401211 , -0.781236 , -1.09529
-0.419086 , -0.405422 , -0.770244 , -1.10305
-0.415011 , -0.409592 , -0.759176 , -1.1107
-0.410894 , -0.413722 , -0.748031 , -1.11824
-0.406737 , -0.41781 , -0.736811 , -1.12566
-0.402538 , -0.421856 , -0.725518 , -1.13297
-0.3983 , -0.425861 , -0.714152 , -1.14017
-0.394021 , -0.429822 , -0.702715 , -1.14725
-0.389703 , -0.433741 , -0.691207 , -1.15422
-0.385347 , -0.437616 , -0.679631 , -1.16108
-0.380951 , -0.441448 , -0.667986 , -1.16782
-0.376518 , -0.445235 , -0.656275 , -1.17444
-0.372047 , -0.448978 , -0.644498 , -1.18094
-0.367538 , -0.452676 , -0.632656 , -1.18733
-0.362993 , -0.456329 , -0.620752 , -1.19359
-0.358412 , -0.459936 , -0.608785 , -1.19974
-0.353795 , -0.463497 , -0.596757 , -1.20577
-0.349142 , -0.467011 , -0.58467 , -1.21168
-0.344455 , -0.470479 , -0.572524 , -1.21746
-0.339733 , -0.4739 , -0.560321 , -1.22313
-0.334977 , -0.477274 , -0.548062 , -1.22867
-0.330187 , -0.4806 , -0.535748 , -1.23409
-0.325365 , -0.483878 , -0.523381 , -1.23938
-0.32051 , -0.487107 , -0.510961 , -1.24456
-0.315623 , -0.490288 , -0.49849 , -1.2496
-0.310704 , -0.493419 , -0.485969 , -1.25453
-0.305755 , -0.496502 , -0.4734 , -1.25932
-0.300775 , -0.499534 , -0.460783 , -1.26399
-0.295764 , -0.502517 , -0.44812 , -1.26854
-0.290724 , -0.50545 , -0.435413 , -1.27296
-0.285656 , -0.508332 , -0.422662 , -1.27725
-0.280558 , -0.511163 , -0.409868 , -1.28141
-0.275432 , -0.513943 , -0.397034 , -1.28544
-0.270279 , -0.516671 , -0.38416 , -1.28935
-0.265099 , -0.519348 , -0.371248 , -1.29313
-0.259893 , -0.521973 , -0.358298 , -1.29677
-0.25466 , -0.524546 , -0.345312 , -1.30029
-0.249402 , -0.527066 , -0.332292 , -1.30368
-0.244119 , -0.529534 , -0.319239 , -1.30694
-0.238811 , -0.531948 , -0.306154 , -1.31006
-0.23348 , -0.53431 , -0.293038 , -1.31306
-0.228125 , -0.536618 , -0.279893 , -1.31593
-0.222748 , -0.538872 , -0.26672 , -1.31866
-0.217348 , -0.541073 , -0.253521 , -1.32126
-0.211926 , -0.543219 , -0.240296 , -1.32373
-0.206484 , -0.545311 , -0.227047 , -1.32607
-0.20102 , -0.547349 , -0.213775 , -1.32827
-0.195537 , -0.549332 , -0.200482 , -1.33034
-0.190034 , -0.55126 , -0.187168 , -1.33228
-0.184512 , -0.553132 , -0.173836 , -1.33408
-0.178972 , -0.55495 , -0.160487 , -1.33576
-0.173413 , -0.556712 , -0.147122 , -1.33729
-0.167837 , -0.558418 , -0.133742 , -1.3387
-0.162245 , -0.560068 , -0.120348 , -1.33997
-0.156636 , -0.561663 , -0.106943 , -1.34111
-0.151012 , -0.563201 , -0.0935266 , -1.34211
-0.145372 , -0.564683 , -0.0801011 , -1.34298
-0.139718 , -0.566108 , -0.0666675 , -1.34371
-0.13405 , -0.567477 , -0.0532273 , -1.34431
-0.128369 , -0.568789 , -0.0397818 , -1.34477
-0.122675 , -0.570045 , -0.0263323 , -1.3451
-0.116968 , -0.571243 , -0.0128801 , -1.3453
-0.11125 , -0.572384 , 0.000573288 , -1.34536
-0.105521 , -0.573468 , 0.0140267 , -1.34529
-0.0997811 , -0.574494 , 0.0274786 , -1.34508
-0.0940312 , -0.575463 , 0.0409278 , -1.34474
-0.088272 , -0.576375 , 0.054373 , -1.34426
-0.0825039 , -0.577229 , 0.0678127 , -1.34365
-0.0767276 , -0.578025 , 0.0812456 , -1.34291
-0.0709436 , -0.578763 , 0.0946704 , -1.34203
-0.0651525 , -0.579444 , 0.108086 , -1.34101
-0.0593549 , -0.580066 , 0.12149 , -1.33987
-0.0535514 , -0.580631 , 0.134883 , -1.33858
-0.0477425 , -0.581137 , 0.148261 , -1.33717
-0.0419288 , -0.581586 , 0.161625 , -1.33562
-0.036111 , -0.581976 , 0.174973 , -1.33394
-0.0302895 , -0.582308 , 0.188304 , -1.33212
-0.024465 , -0.582582 , 0.201615 , -1.33017
-0.0186381 , -0.582797 , 0.214907 , -1.32809
-0.0128093 , -0.582954 , 0.228177 , -1.32587
-0.00697918 , -0.583053 , 0.241424 , -1.32352
-0.00114839 , -0.583094 , 0.254647 , -1.32104
0.00468251 , -0.583076 , 0.267844 , -1.31843
0.0105129 , -0.583 , 0.281015 , -1.31569
0.0163423 , -0.582866 , 0.294157 , -1.31281
0.0221701 , -0.582674 , 0.307271 , -1.3098
0.0279956 , -0.582423 , 0.320353 , -1.30667
0.0338183 , -0.582114 , 0.333403 , -1.3034
0.0396377 , -0.581746 , 0.34642 , -1.3
0.0454531 , -0.581321 , 0.359403 , -1.29647
0.0512639 , -0.580837 , 0.372349 , -1.29281
0.0570696 , -0.580296 , 0.385259 , -1.28902
0.0628696 , -0.579696 , 0.398129 , -1.2851
0.0686633 , -0.579038 , 0.41096 , -1.28106
0.0744502 , -0.578323 , 0.42375 , -1.27689
0.0802296 , -0.577549 , 0.436498 , -1.27258
0.086001 , -0.576718 , 0.449201 , -1.26816
0.0917638 , -0.575829 , 0.46186 , -1.2636
0.0975174 , -0.574883 , 0.474473 , -1.25892
0.103261 , -0.573879 , 0.487038 , -1.25411
0.108995 , -0.572818 , 0.499555 , -1.24918
0.114717 , -0.571699 , 0.512021 , -1.24412
0.120429 , -0.570523 , 0.524437 , -1.23894
0.126128 , -0.569291 , 0.5368 , -1.23363
0.131814 , -0.568001 , 0.549109 , -1.2282
0.137488 , -0.566654 , 0.561363 , -1.22265
0.143147 , -0.565251 , 0.573562 , -1.21697
0.148792 , -0.563791 , 0.585702 , -1.21118
0.154423 , -0.562275 , 0.597785 , -1.20526
0.160038 , -0.560703 , 0.609807 , -1.19922
0.165637 , -0.559075 , 0.621769 , -1.19306
0.171219 , -0.55739 , 0.633668 , -1.18679
0.176784 , -0.55565 , 0.645504 , -1.18039
0.182332 , -0.553855 , 0.657276 , -1.17388
0.187861 , -0.552004 , 0.668981 , -1.16725
0.193372 , -0.550098 , 0.68062 , -1.1605
0.198863 , -0.548136 , 0.692191 , -1.15363
0.204334 , -0.54612 , 0.703692 , -1.14665
0.209785 , -0.54405 , 0.715124 , -1.13956
0.215215 , -0.541925 , 0.726483 , -1.13235
0.220623 , -0.539746 , 0.73777 , -1.12503
0.22601 , -0.537512 , 0.748984 , -1.1176
0.231374 , -0.535225 , 0.760122 , -1.11005
0.236714 , -0.532885 , 0.771184 , -1.1024
0.242031 , -0.530491 , 0.782169 , -1.09463
0.247324 , -0.528044 , 0.793076 , -1.08675
0.252592 , -0.525545 , 0.803904 , -1.07877
0.257834 , -0.522993 , 0.814651 , -1.07067
0.263051 , -0.520388 , 0.825317 , -1.06247
0.268242 , -0.517732 , 0.8359 , -1.05417
0.273406 , -0.515024 , 0.8464 , -1.04576
0.278542 , -0.512264 , 0.856815 , -1.03724
0.283651 , -0.509453 , 0.867145 , -1.02862
0.288731 , -0.506591 , 0.877387 , -1.0199
0.293783 , -0.503678 , 0.887542 , -1.01107
0.298805 , -0.500715 , 0.897608 , -1.00215
0.303797 , -0.497702 , 0.907585 , -0.993121
0.308759 , -0.494639 , 0.917471 , -0.983996
0.313689 , -0.491527 , 0.927264 , -0.974772
0.318589 , -0.488366 , 0.936966 , -0.965451
0.323457 , -0.485155 , 0.946573 , -0.956033
0.328292 , -0.481897 , 0.956086 , -0.94652
0.333094 , -0.47859 , 0.965503 , -0.936912
0.337863 , -0.475235 , 0.974824 , -0.92721
0.342599 , -0.471833 , 0.984047 , -0.917416
0.3473 , -0.468383 , 0.993172 , -0.907529
0.351966 , -0.464887 , 1.0022 , -0.897552
0.356598 , -0.461344 , 1.01112 , -0.887486
0.361193 , -0.457755 , 1.01995 , -0.87733
0.365753 , -0.45412 , 1.02867 , -0.867087
0.370275 , -0.45044 , 1.03729 , -0.856757
0.374761 , -0.446715 , 1.0458 , -0.846342
0.37921 , -0.442945 , 1.05421 , -0.835842
0.38362 , -0.439131 , 1.06252 , -0.825258
0.387992 , -0.435273 , 1.07072 , -0.814591
0.392325 , -0.431371 , 1.07881 , -0.803844
0.396619 , -0.427426 , 1.0868 , -0.793016
0.400874 , -0.423439 , 1.09467 , -0.782108
0.405088 , -0.419409 , 1.10244 , -0.771123
0.409262 , -0.415337 , 1.11009 , -0.76006
0.413394 , -0.411224 , 1.11764 , -0.748921
0.417486 , -0.407069 , 1.12507 , -0.737707
0.421536 , -0.402874 , 1.13239 , -0.72642
0.425543 , -0.398639 , 1.1396 , -0.71506
0.429508 , -0.394363 , 1.14669 , -0.703628
0.43343 , -0.390049 , 1.15367 , -0.692126
0.437309 , -0.385695 , 1.16054 , -0.680555
0.441144 , -0.381303 , 1.16728 , -0.668916
0.444935 , -0.376872 , 1.17391 , -0.65721
0.448682 , -0.372404 , 1.18043 , -0.645438
0.452383 , -0.367899 , 1.18682 , -0.633602
0.456039 , -0.363357 , 1.1931 , -0.621702
0.45965 , -0.358778 , 1.19926 , -0.60974
0.463215 , -0.354164 , 1.20529 , -0.597717
0.466733 , -0.349514 , 1.21121 , -0.585635
0.470205 , -0.344829 , 1.21701 , -0.573494
0.47363 , -0.34011 , 1.22268 , -0.561295
0.477007 , -0.335357 , 1.22823 , -0.54904
0.480337 , -0.33057 , 1.23366 , -0.536731
0.483618 , -0.32575 , 1.23897 , -0.524368
0.486852 , -0.320898 , 1.24415 , -0.511952
0.490036 , -0.316013 , 1.24921 , -0.499485
0.493172 , -0.311097 , 1.25414 , -0.486968
0.496258 , -0.30615 , 1.25894 , -0.474403
0.499295 , -0.301172 , 1.26363 , -0.46179
0.502281 , -0.296164 , 1.26818 , -0.449131
